H,V,C,x,y,Y,picture,R,G,B
,,,0.2013406380666145,0.2870875009051669,0.05050999875197008,0.png,0,72,83
,,,0.1972406628792453,0.2836874907868099,0.05109999940726678,1.png,0,72,85
,,,0.17404066097384993,0.2486875064441223,0.051949997537896773,2.png,0,73,97
,,,0.18804068501396215,0.2637875233009246,0.051879998984032415,3.png,0,73,91
,,,0.19284066186921964,0.3130874800086703,0.06103999916997716,4.png,0,81,85
,,,0.19704063105574846,0.2843875000632634,0.05467999562041659,5.png,0,75,87
,,,0.17674063620772876,0.25458751325173157,0.05614000000073396,6.png,0,76,98
,,,0.16414066287395293,0.24388748493906764,0.05813000156903452,7.png,0,78,104
,,,0.1782406322969115,0.2534874945523177,0.055650000728865154,8.png,0,76,98
,,,0.1923406690266978,0.2669875107858865,0.05608000106178928,9.png,0,75,94
,,,0.19514067504882657,0.2575874959113649,0.053649997274750325,10.png,0,73,94
,,,0.1897406432627505,0.253787525693192,0.05480999734384857,11.png,0,74,96
,,,0.19554064413656888,0.30308748701239174,0.06426000233162286,12.png,0,82,90
,,,0.18424068270421234,0.25188749010943595,0.05703999847653419,13.png,0,76,99
,,,0.1844406561934318,0.2544875197284399,0.05784999672259943,14.png,0,76,99
,,,0.19004066146752366,0.26808749984750463,0.05922000262071828,15.png,0,78,96
,,,0.19314064115728574,0.29518749880205464,0.06420000384244869,16.png,0,82,92
,,,0.1941406418689428,0.2882875170278145,0.06391999336203841,17.png,0,81,93
,,,0.19444062351945124,0.2693875037056661,0.05990999587140012,18.png,0,78,96
,,,0.20354066408885538,0.2856875215694917,0.060999994694011836,19.png,0,78,91
,,,0.19674066687855457,0.3039875054140838,0.06718999779781633,20.png,0,84,91
,,,0.19904065539040092,0.2851875231376837,0.06374000252842574,21.png,0,81,94
,,,0.19454065773915546,0.2905875271822698,0.06683000600749094,22.png,0,83,95
,,,0.1903406743791897,0.2614875020749751,0.06262000067329666,23.png,0,79,100
,,,0.1497067333746596,0.26166413150926593,0.0799400049801504,24.png,0,94,117
,,,0.1793406272885455,0.2514875060144641,0.06424000144913529,25.png,0,81,106
,,,0.28548500739718224,0.48209995249764737,0.0781500074923291,26.png,27,90,45
,,,0.191940675281107,0.26638749639091824,0.0652799969660474,27.png,0,81,101
,,,0.16020675975178206,0.2757641156836662,0.08116000769659229,28.png,0,95,112
,,,0.20850820778374715,0.2039562748313032,0.046189997983602585,29.png,34,61,102
,,,0.1609067126400131,0.29636412741679774,0.08721001716330387,30.png,0,99,109
,,,0.30388500153772785,0.46719993704772117,0.07332999350472201,31.png,43,86,44
,,,0.18174064313209587,0.2673875139801887,0.0705699935348684,32.png,0,85,105
,,,0.1868406524445156,0.3046874782913449,0.07830999958750813,33.png,0,91,99
,,,0.15780674704065384,0.24566412169248927,0.07609000213859907,34.png,0,90,118
,,,0.1594067177371463,0.2745640946509394,0.08459999345996941,35.png,0,97,115
,,,0.19994064185904223,0.2690874945290116,0.06613999931357903,36.png,0,81,100
,,,0.1992406715796176,0.27058751027116845,0.06705999728019063,37.png,0,82,100
,,,0.2788849559926233,0.4884999550756598,0.0867100073138409,38.png,19,96,47
,,,0.1564067249402648,0.25596412478352537,0.08129001176140767,39.png,0,94,119
,,,0.15800674572591558,0.24936413463518015,0.07915000758494871,40.png,0,92,119
,,,0.28758497500140046,0.48529995099273593,0.08464000123701507,41.png,30,94,46
,,,0.2649887211416014,0.5526370437945719,0.10549999347483512,42.png,0,108,37
,,,0.2690887417471105,0.5745370190147617,0.10867000425449329,43.png,0,110,28
,,,0.26958869628412496,0.5790370225498088,0.11129998931672024,44.png,0,111,27
,,,0.2000082166807484,0.1817562852399128,0.04766000347929981,45.png,34,60,113
,,,0.3128849812920699,0.46639994869875945,0.07909000855851271,46.png,50,88,45
,,,0.2794887017646498,0.5888370380107983,0.11383999587666133,47.png,0,112,19
,,,0.19330820637674204,0.19095627490052433,0.053400005398414815,48.png,21,66,116
