H,V,C,x,y,Y,picture,R,G,B
,,,0.21730002986377514,0.21390029634053886,0.0816,0.png,53,81,128
,,,0.21729997427923398,0.21389995323497088,0.0816,1.png,53,81,128
,,,0.21730007994152292,0.21389974184021965,0.0816,2.png,53,81,128
,,,0.21730045870322567,0.213899805094033,0.0816,3.png,53,81,128
,,,0.21769987507198005,0.21410003416000548,0.08289999999999999,4.png,53,81,129
,,,0.21770007994152293,0.21409974184021965,0.08289999999999999,5.png,53,81,129
,,,0.21770052680773666,0.21409994129784668,0.08289999999999999,6.png,53,81,129
,,,0.2177008659306837,0.21409990864140707,0.08289999999999999,7.png,53,81,129
,,,0.2176995999004537,0.21420012060416949,0.08410000000000001,8.png,54,82,130
,,,0.21770007994152293,0.21419974184021964,0.08410000000000001,9.png,54,82,130
,,,0.21770061635115362,0.21420012969551303,0.08410000000000001,10.png,54,82,130
,,,0.21770094943940324,0.21419986485722783,0.08410000000000001,11.png,54,82,130
,,,0.2176992168809991,0.21420010155159117,0.085,12.png,54,82,131
,,,0.2176998350607322,0.2142001551780669,0.085,13.png,54,82,131
,,,0.21770019646650982,0.21420019646650984,0.085,14.png,54,82,131
,,,0.21770007994152293,0.21419974184021964,0.085,15.png,54,82,131
,,,0.2219995529681896,0.22249992380139594,0.0876,16.png,56,84,129
,,,0.22199997427923399,0.2224999532349709,0.0876,17.png,56,84,129
,,,0.22200007994152293,0.22249974184021962,0.0876,18.png,56,84,129
,,,0.22109977079466578,0.22070026685028504,0.0876,19.png,56,84,129
,,,0.22110007994152295,0.22069974184021962,0.0876,20.png,56,84,129
,,,0.22110052680773662,0.22069994129784667,0.0876,21.png,56,84,129
,,,0.21989983506073218,0.21800015517806684,0.08710000000000001,22.png,55,84,130
,,,0.21990029059295377,0.21800017051322082,0.08710000000000001,23.png,55,84,130
,,,0.2199000799415229,0.21799974184021967,0.08710000000000001,24.png,55,84,130
,,,0.2174991338504592,0.21420005393782393,0.0866,25.png,54,83,132
,,,0.21750026009904339,0.21420005926927352,0.0866,26.png,54,83,132
,,,0.21750007994152287,0.21419974184021962,0.0866,27.png,54,83,132
,,,0.21750040322286976,0.21419973320774588,0.0866,28.png,54,83,132
,,,0.21599977079466584,0.21510026685028505,0.0876,29.png,52,84,132
,,,0.21599987507198004,0.21510003416000548,0.0876,30.png,52,84,132
,,,0.21600007994152293,0.2150997418402196,0.0876,31.png,52,84,132
,,,0.21600052680773663,0.21509994129784668,0.0876,32.png,52,84,132
,,,0.2160993759803754,0.2155003650294907,0.08789999999999999,33.png,52,84,132
,,,0.2160995529681896,0.21549992380139593,0.08789999999999999,34.png,52,84,132
,,,0.216099974279234,0.21549995323497084,0.08789999999999999,35.png,52,84,132
,,,0.21610007994152294,0.2154997418402196,0.08789999999999999,36.png,52,84,132
,,,0.21610045870322567,0.2154998050940329,0.08789999999999999,37.png,52,84,132
,,,0.21679916806779376,0.21500012291610976,0.08750000000000001,38.png,53,84,132
,,,0.21679959990045375,0.21500012060416945,0.08750000000000001,39.png,53,84,132
,,,0.21679989547004286,0.21500026279026602,0.08750000000000001,40.png,53,84,132
,,,0.21680007994152287,0.2149997418402196,0.08750000000000001,41.png,53,84,132
,,,0.21680094943940317,0.2149998648572278,0.08750000000000001,42.png,53,84,132
,,,0.22099916806779374,0.21960012291610975,0.08789999999999999,43.png,56,84,130
,,,0.22099959990045373,0.21960012060416945,0.08789999999999999,44.png,56,84,130
,,,0.22100007994152293,0.21959974184021963,0.08789999999999999,45.png,56,84,130
,,,0.21729952145629708,0.21430035542679307,0.08750000000000001,46.png,54,84,132
,,,0.21729956162506742,0.21430009314543255,0.08750000000000001,47.png,54,84,132
,,,0.21730026009904335,0.21430005926927354,0.08750000000000001,48.png,54,84,132
,,,0.21730007994152284,0.2142997418402196,0.08750000000000001,49.png,54,84,132
,,,0.2173004032228698,0.21429973320774595,0.08750000000000001,50.png,54,84,132
,,,0.21869956162506746,0.21660009314543255,0.08789999999999999,51.png,55,84,132
,,,0.21870007994152288,0.21659974184021963,0.08789999999999999,52.png,55,84,132
,,,0.21870040322286985,0.21659973320774598,0.08789999999999999,53.png,55,84,132
,,,0.21770007994152288,0.21439974184021962,0.0877,54.png,55,84,133
,,,0.21729921688099912,0.21510010155159115,0.0882,55.png,54,84,133
,,,0.21729983506073222,0.21510015517806685,0.0882,56.png,54,84,133
,,,0.2173002905929537,0.21510017051322078,0.0882,57.png,54,84,133
,,,0.2173000799415229,0.21509974184021963,0.0882,58.png,54,84,133
,,,0.21769952145629715,0.2135003554267931,0.0874,59.png,55,83,133
,,,0.2176995616250674,0.21350009314543258,0.0874,60.png,55,83,133
,,,0.2177000799415229,0.2134997418402196,0.0874,61.png,55,83,133
,,,0.21770040322286985,0.21349973320774593,0.0874,62.png,55,83,133
,,,0.2169000799415229,0.21289974184021962,0.0877,63.png,55,84,133
,,,0.21690040322286988,0.212899733207746,0.0877,64.png,55,84,133
,,,0.2181992168809991,0.21360010155159115,0.08750000000000001,65.png,56,83,133
,,,0.21819983506073218,0.21360015517806688,0.08750000000000001,66.png,56,83,133
,,,0.2182002905929538,0.2136001705132208,0.08750000000000001,67.png,56,83,133
,,,0.21820007994152288,0.21359974184021965,0.08750000000000001,68.png,56,83,133
,,,0.21889916806779372,0.21370012291610976,0.08750000000000001,69.png,56,83,133
,,,0.2188995999004537,0.21370012060416946,0.08750000000000001,70.png,56,83,133
,,,0.21889989547004288,0.21370026279026602,0.08750000000000001,71.png,56,83,133
,,,0.2189000799415229,0.21369974184021964,0.08750000000000001,72.png,56,83,133
,,,0.21729921688099912,0.21730010155159113,0.0897,73.png,54,85,133
,,,0.2172995999004537,0.21730012060416948,0.0897,74.png,54,85,133
,,,0.21729983506073225,0.2173001551780669,0.0897,75.png,54,85,133
,,,0.21730019646650983,0.21730019646650983,0.0897,76.png,54,85,133
,,,0.2173000799415229,0.21729974184021963,0.0897,77.png,54,85,133
,,,0.21730094943940326,0.21729986485722783,0.0897,78.png,54,85,133
,,,0.21919977079466588,0.21350026685028511,0.08750000000000001,79.png,57,83,133
,,,0.21919987507198002,0.2135000341600055,0.08750000000000001,80.png,57,83,133
,,,0.2192000799415229,0.21349974184021964,0.08750000000000001,81.png,57,83,133
,,,0.21920052680773658,0.2134999412978467,0.08750000000000001,82.png,57,83,133
,,,0.21419977079466582,0.20800026685028505,0.0873,83.png,53,83,135
,,,0.2142000799415229,0.2079997418402196,0.0873,84.png,53,83,135
,,,0.21969937598037537,0.21330036502949065,0.0873,85.png,57,83,132
,,,0.2196995529681896,0.21329992380139598,0.0873,86.png,57,83,132
,,,0.219699974279234,0.21329995323497086,0.0873,87.png,57,83,132
,,,0.2197000799415229,0.21329974184021966,0.0873,88.png,57,83,132
,,,0.21610029059295374,0.21110017051322078,0.08789999999999999,89.png,55,84,134
,,,0.21610007994152292,0.2110997418402196,0.08789999999999999,90.png,55,84,134
,,,0.21789913385045923,0.21430005393782395,0.0886,91.png,55,84,133
,,,0.21790026009904334,0.21430005926927354,0.0886,92.png,55,84,133
,,,0.21790007994152288,0.2142997418402196,0.0886,93.png,55,84,133
,,,0.21790040322286985,0.21429973320774598,0.0886,94.png,55,84,133
,,,0.2156995999004537,0.21010012060416944,0.08779999999999999,95.png,54,83,135
,,,0.21570007994152293,0.21009974184021962,0.08779999999999999,96.png,54,83,135
,,,0.21329997427923397,0.20599995323497092,0.08810000000000001,97.png,54,83,137
,,,0.2133000799415229,0.20599974184021966,0.08810000000000001,98.png,54,83,137
,,,0.21740007994152294,0.21369974184021961,0.0898,99.png,55,85,134
,,,0.2174006163511536,0.21370012969551302,0.0898,100.png,55,85,134
,,,0.21749987507198,0.21410003416000548,0.09210000000000002,101.png,56,86,136
,,,0.2175000799415229,0.21409974184021968,0.09210000000000002,102.png,56,86,136
,,,0.21750052680773663,0.21409994129784674,0.09210000000000002,103.png,56,86,136
,,,0.21750086593068368,0.21409990864140707,0.09210000000000002,104.png,56,86,136
,,,0.21770002986377524,0.21410029634053895,0.0932,105.png,57,86,136
,,,0.21769997427923396,0.2140999532349709,0.0932,106.png,57,86,136
,,,0.21770007994152288,0.21409974184021965,0.0932,107.png,57,86,136
,,,0.21770045870322563,0.21409980509403298,0.0932,108.png,57,86,136
,,,0.2523997231365187,0.36390024478058874,0.22340000000000002,109.png,57,144,127
,,,0.2524000120665106,0.36390030648936933,0.22340000000000002,110.png,57,144,127
,,,0.2506000120665106,0.36300030648936943,0.2273,111.png,55,145,129
,,,0.2505999260751167,0.3630001372890689,0.2273,112.png,55,145,129
,,,0.2505999544753586,0.36300010612366707,0.2273,113.png,55,145,129
,,,0.25060004185445117,0.3629998393088036,0.2273,114.png,55,145,129
,,,0.2506002672839654,0.36300013841491063,0.2273,115.png,55,145,129
,,,0.2506001633628361,0.3629996464535634,0.2273,116.png,55,145,129
,,,0.25060047635270427,0.36300004183775325,0.2273,117.png,55,145,129
,,,0.2515994404010806,0.3633999340249814,0.2298,118.png,57,146,129
,,,0.25159948016239553,0.3633999112123101,0.2298,119.png,57,146,129
,,,0.25160001206651056,0.3634003064893694,0.2298,120.png,57,146,129
,,,0.24589978716452457,0.36749999236601594,0.2407,121.png,44,150,131
,,,0.24590001206651066,0.3675003064893694,0.2407,122.png,44,150,131
,,,0.2466000120665106,0.36650030648936943,0.24050000000000002,123.png,47,150,131
,,,0.2466001633628361,0.3664996464535635,0.24050000000000002,124.png,47,150,131
,,,0.2474995841461386,0.36580017843911145,0.24190000000000003,125.png,49,150,132
,,,0.2475000120665106,0.36580030648936945,0.24190000000000003,126.png,49,150,132
,,,0.25130001206651065,0.36290030648936933,0.2368,127.png,58,148,131
,,,0.25129992607511675,0.362900137289069,0.2368,128.png,58,148,131
,,,0.2513002612885781,0.3629001853325961,0.2368,129.png,58,148,131
,,,0.2513002672839654,0.36290013841491064,0.2368,130.png,58,148,131
,,,0.2513004763527043,0.3629000418377533,0.2368,131.png,58,148,131
,,,0.2516994404010806,0.36379993402498145,0.23750000000000002,132.png,58,148,131
